,review_id,stmt_score
10070,7fqnHuwENU4azCKUz4LuRw,-0.1901
10071,7fStA3MuYM0Eb9_7pZygQQ,-0.7528
10072,7FU9HKhN_Alg41jq1tLfyA,-0.0643
10073,7FUgWhYzTDL34T8U47IwoQ,-0.8555
10074,7FuHnNnfRpMN5nVzAluJ4g,-0.7074
10075,7FVmp36kcAKu_Jw8nVQ-7w,-0.2211
10076,7FvNgzaeua-IwNOxgFTcOQ,-0.8446
10077,7FVR26AZpVfV4z4lgZbzTw,-0.5256
10078,7FwIJGL8VcJjKoIBjcVodA,-0.5423
10079,7FXGSdppQOF5T-SY2k9_Xw,-0.9357
10080,7fYdVH58SRiFha58o_iZCA,-0.6579
10081,7FYshVTaayY2gI-HnpPbRg,-0.9434
10082,7fyYp2meRXmXbT856hj9gA,-0.4728
10083,7fZ4BBZofxpsvewH9t379Q,-0.3282
10084,7FZ7wzNaWUkfRpxrr85Uxg,-0.7584
10085,7g0GKLgJc1Zy63mInXDZeQ,-0.024
10086,7G0y627tzcc6rrAsuKA3pg,-0.502
10087,7g1XlMMFPWex31jcJ7iltQ,-0.679
10088,7G4NR4CF5fZlbPjhhH8fUQ,-0.8424
10089,7g4Y_o4500DzaPCu7nVmLg,-0.8707
10090,7G5FpeCakKM3Ou0r5Iax4g,-0.6142
10091,7G5yuZAGSWofx9w91HEamg,-0.3667
10092,7gaOJOBLVtc7vWL51_spkQ,-0.9162
10093,7gBmrI1XRMGXlKaPrn8Xog,-0.5423
10094,7gbqZbIZM8iY3l-xaqlDfw,-0.8154
10095,7GBZM2qWHGH7yzfA3v5smA,-0.9278
10096,7GddKG55DIgv5LqH9cirWg,-0.7717
10097,7gDgfHdy1SezQe1F6aUtPg,-0.9286
10098,7gE7B5JkIRvbjAyIFR-mUg,-0.5506
10099,7gebbWaFNE3jyQ2r1hlglA,-0.803
10100,7ggW-IWDysd8b1G3ptOIUA,-0.8622
10101,7GIt3UF9lvLJRF3TSz2FMg,-0.8095
10102,7Gj2vu5si-TJGbhaK4ztoQ,-0.0127
10103,7GK45w3UwBb5tjzvaz_qgw,-0.3602
10104,7gMJIIdTBt-ampIolJIh9A,-0.4588
10105,7GMpw86tQQ_v5lWKC8WqLA,-0.6068
10106,7GpViNmDOMnU3erDI7Ulrg,-0.5657
10107,7GQuy_1pVKVJwWTMbJapsA,-0.193
10108,7gR5WdzBviafAB09tJ_3mA,-0.1017
10109,7GR_hkWuhA1sYqb7N90evw,-0.4086
10110,7gscB1m3GIewR99qmPbGiQ,-0.4829
10111,7GsE5IWmXSadGNv_ZwGX8A,-0.8559
10112,7GSqDKHUPv_PKTBwpAOa8Q,-0.701
10113,7gsuIS_aX6XCOyPmlTOrug,-0.5101
10114,7GTnCgdAnVe8L5esSzKzYA,-0.8241
10115,7GtnJWLwLxbEhe1FsmbUeQ,-0.8487
10116,7gu8FRamfJkRXuMkDidzOQ,-0.1558
10117,7GvF7vGqlX01TLM1xT1mjA,-0.9435
10118,7gVnCkmPjgkh1i3F9X44YQ,-0.5913
10119,7gx43V5wPVK2rFfPSlKHRw,-0.5216
10120,7GxThjXAbuRr_XPDoLTwrw,-0.6364
10121,7gydRFTRDLMuIns240o2dQ,-0.3065
10122,7GZBnDPYsNlaXpQ3QX-bKA,-0.4215
10123,7H-t1BD4YPRJM4jCRc2y-w,-0.8519
10124,7H097KuxnpXRra3x_LkceQ,-0.6989
10125,7H1XBfXRKkmFc3xtgbHZHQ,-0.8749
10126,7h5az3UWH3HuRSOIaz5uEg,-0.8835
10127,7h5Y9u_1BUTRkrnuwcn4mw,-0.8399
10128,7H8TInodrpDBYX0F9PeXrg,-0.7006
10129,7H8TuyEE4UKmOebfRTQpuA,-0.7121
10130,7h9y_FVQLou33Zb1PUrjvg,-0.2748
10131,7Ha6CRq-6rNIQFl6rATgDA,-0.9634
10132,7Hama27ny5f3sf2WkZ7e3w,-0.9525
10133,7hBTlK_UAbCs1q-ggUN1kQ,-0.5256
10134,7HE1Tl0ZQAXCTIjEoLZZ0A,-0.8713
10135,7hFFdMPLuCN45kTo8_7KdA,-0.9869
10136,7hFZH5g_DiTAUSHCNGKWPg,-0.2703
10137,7hH7PDmPgveApl1kwLU5fg,-0.8659
10138,7hihqvD2iJSs-_yq-g391Q,-0.9537
10139,7HJZfwb8tg70rWvJhBB2wQ,-0.8556
10140,7HkAlEyGG2R3qqVh6Z3ghQ,-0.4871
10141,7hkcRpRGLuThnF8hspNyPA,-0.8302
10142,7HKi9ff55KSmzO3Ko7SEvA,-0.4102
10143,7hKqGaqgs6cg6cAwoEnzbg,-0.8294
10144,7Hks0Cx3YsROpUjDjWI-dQ,-0.3612
10145,7hkyQtQB5LSDa8AxkZBIog,-0.9023
10146,7HkyzpCPiJ2ehSewNumZ-g,-0.296
10147,7HrVBQNTAL1ePTLv1CD4cQ,-0.3011
10148,7Hs5cIdI2zfpSHCYFi--QQ,-0.1022
10149,7HS8W4dBPqsD5jv-Z3oMoQ,-0.5023
10150,7HtsxsVrORcBK2dDGbxR2Q,-0.9217
10151,7hUeLhHip2RT_x-BMA2BEA,-0.0624
10152,7HUrGAhM-Z1XRU742yV48Q,-0.5251
10153,7HuZQqItwbPrzOwA6T0zqA,-0.9287
10154,7HvGG-toDyADLh6ZR-9LwA,-0.3666
10155,7hvicGsZDOI-a1lKR1EJUA,-0.9766
10156,7hWGJdLgqmspXcOIAgL52Q,-0.8364
10157,7hWn0LkAU5TRakWWetY5Pw,-0.7333
10158,7hxilsquX34WXHYc80qLkw,-0.9695
10159,7HzuKpS_zUGFPOPODHvPbA,-0.9334
10160,7HZVQkID0jDK4UVfJTznUQ,-0.9489
10161,7i01pbgvQP4WXNEWz0poLg,-0.8769
10162,7i3SKkxxKVQPbr1jFVSpng,-0.8603
10163,7ia-t7gXQcdi9OVyFQlbQg,-0.3584
10164,7IbkObZrybO0xhVW99F-Eg,-0.976
10165,7ICd9vB3igEeYWYhFBs9iA,-0.2975
10166,7idgxbWtFwlhhW_ffP4xFg,-0.8452
10167,7ieVLkb2YU35Jt0Ndfn7DA,-0.1225
10168,7ifU8mdcuYroH6BYHmCY0A,-0.6806
10169,7ig7rEvvxX6qRGcgrwKp8g,-0.5848
10170,7IGz9mDZml75wbDisKzj6Q,-0.7056
10171,7ii91CXpVx055L69bYIW6g,-0.8934
10172,7IkQ_-A9HtngX2SSpSi1kw,-0.9322
10173,7ikvLTFeJ-k6G2lg0EggOw,-0.986
10174,7iL2L3pi_oRMyW2-isjEDw,-0.4939
10175,7IMXt0DNKPEK0_7zE-LOGA,-0.7494
10176,7in7SxXy-qXwmNLOXlNfDA,-0.9398
10177,7In9VZlkWLpGGMtOKH8jRg,-0.7096
10178,7indxegukK2maj_k5uNeWw,-0.9191
10179,7InENbUo1i_eZY7TV7m_9A,-0.8834
10180,7inmzKlsIQhcR3ec9FmgOw,-0.899
10181,7iPs0avN7YMZGyLFs8R4ag,-0.1406
10182,7iQ3_LcxlkrGGeCdBEN2Kw,-0.0387
10183,7iQEFYvHf1ZSdnF5FHT45g,-0.836
10184,7iRfGU_Utcj5yvGILhwzlA,-0.8892
10185,7iSm0LpV6ftGZxMr9s79Ig,-0.7096
10186,7itb5VYMDYaHPtIf56LfIQ,-0.681
10187,7iVSRhwPvKrwLuFmhr-iLA,-0.9709
10188,7iWF_70lzrwvGfQi8aa-tw,-0.7048
10189,7IWxIz-89JFtdd007HCdIw,-0.7825
10190,7ixC86Fs3hvk3X0mlOhgAA,-0.7884
10191,7IxhTWi7hAlFQtst-esZBA,-0.6664
10192,7iXPOjk4b9qijSNptMhBtA,-0.614
10193,7IyiW9lREJGiL6NAAyskew,-0.6568
10194,7iyM39lH4ObdrGeS5nHFaw,-0.2996
10195,7IyNboIOInE5LLa7nvDbBg,-0.7643
10196,7Iyz8pUo5dQdVj0VA4_QaA,-0.9194
10197,7IZjH-EKV9Xq89MnW1G5Sw,-0.8819
10198,7i_03K1Q2Uya_Aj9dsm6MA,-0.9128
10199,7j0kzdr_dWAkDX5BluLvpw,-0.5386
10200,7j0PxMnlkyVNmevJQINEqA,-0.4051
10201,7j16LQ2taEFI1393a-qR8g,-0.2755
10202,7j17Nad2dSO0zVQb3WGsaQ,-0.6449
10203,7j2lmMqgzOIQ1mZK4Vu-zA,-0.3086
10204,7J2ZdN2ftsCAKO17nBStNw,-0.8356
10205,7j3X2wWYQlGg17zSdq8FOw,-0.9065
10206,7j8bIZN9ip3uMlVWwzbN7w,-0.4742
10207,7J8eAXjEKh591AJJVSBmuA,-0.9868
10208,7Ja69C-1DJtU9R8F5LpstQ,-0.0813
10209,7jaYAP_z81aDt8VFqKnadQ,-0.5475
10210,7JB97OitL5YdVVpIdx_6Dg,-0.7003
10211,7jbkGUaGG8g2mCBZab9_KA,-0.7495
10212,7jD22vmVBrIZ6N19RnQmew,-0.296
10213,7je7NQABpuSCQAwNtJsBSw,-0.1556
10214,7jEKxjRiMZi5fvTnX3uC4Q,-0.755
10215,7JeqEZzaTjHFUWHhvZ84Vw,-0.9377
10216,7Jg824TshrU2nsc5y2-T3A,-0.3051
10217,7JGpVhDKywrb9aen61l-IQ,-0.9054
10218,7Jh15G-phivpnlx6-dUTEQ,-0.3425
10219,7JHwGPbyS1BcOyMpdzDGOA,-0.0258
10220,7JJPSZazJQeT8paHHhmYFQ,-0.765
10221,7jKPl_HwTOwQlzGuUV5s8w,-0.8916
10222,7JKPnMw5qTWJywP9ab0UIg,-0.4939
10223,7JKY5kzroPMj7lQJvHE4sQ,-0.6052
10224,7JlsQUv_e9EVyEfkTwIeEQ,-0.4019
10225,7Jm9SVSAurkDb048I6qyHQ,-0.6402
10226,7JMrDxvoeCC11Al4sT8s0w,-0.9802
10227,7jMYt1Mqtlhib7ku4qcVYQ,-0.8622
10228,7jNIM5Fk1Gpz3-hcV_PeIA,-0.7026
10229,7JnPsc1hQ5_LCQ5QJehaIA,-0.8312
10230,7jntlnnSV3CSKn_Vd_IkLA,-0.0317
10231,7jnwldH-C_CB5crXwIuJZw,-0.8653
10232,7jO18638FlMTN65OlWUGsw,-0.2547
10233,7JOiElsho1XKcCcni7VTiA,-0.2187
10234,7JOn5LO5WQiP7Kw8uaRixA,-0.9051
10235,7jP6dpifwZ4ML6NsjEv4cQ,-0.1096
10236,7jp9hSGfqeFg-51kQMLr3w,-0.802
10237,7JpxG0HWfLWktUi_AtkURw,-0.9344
10238,7Jq9KwcEW41L61diZsSxCQ,-0.5968
10239,7jS3lpPkGwjt9PzkPMvTew,-0.9582
10240,7JsHasFK8ATpAhURj2tvBg,-0.9313
10241,7jVteDOaAD6l6gJU4yT3Tw,-0.765
10242,7JWn4dpn7MIXf1nXx7DTmA,-0.6114
10243,7JyI8AMUgIE1JwH_geJyNQ,-0.7269
10244,7jZAMkBpVc35bEQttoTsrQ,-0.5881
10245,7jZl_nQel3H14Oo_HyNebg,-0.9807
10246,7k-MpKToevDzTQ4tytKA0Q,-0.9864
10247,7k-m_t4l_76JBGU92ig04Q,-0.4173
10248,7k1G2ciyx_OLSeJwY2OhIQ,-0.6181
10249,7K2Rms7fEo_uFj6oor_rRg,-0.5055
10250,7K4HlV-nnbhRmBPFg7t7uw,-0.8847
10251,7K5MqA1oXz9NlBhUnZFwvQ,-0.9149
10252,7K5QRUeO9eU-VRHrOzMOyQ,-0.7481
10253,7K6CGLpPnhDQNGJ8xXFTjw,-0.8594
10254,7k853_Zp858hy2hA1NRFVw,-0.784
10255,7K9KHbMC1rnib1nqMm1cBg,-0.4792
10256,7kd3UZ5v1YijBCJ0b-NUSg,-0.3678
10257,7KDzM2hu4fSIPKSH44uWxw,-0.6547
10258,7Kd_k03RZdScMLFBTT9xGw,-0.7089
10259,7kEiJjmu1Z16K3j4kZP3rA,-0.7387
10260,7kF2JiJZbDIDuvZ5JkrPYw,-0.5719
10261,7KF3tOqSSAPufgz7eRvHtw,-0.8001
10262,7kftH1QxEZRuv0QkgeO_VQ,-0.5008
10263,7Kkxb6duSFj-kyCiSleisA,-0.8176
10264,7KL3v1blZ9uK5eowYNWUGA,-0.126
10265,7KlAgCK2UuyVZE1o1b4ftA,-0.7769
10266,7km2AdVEr3EBXgUO8sRICw,-0.5734
10267,7kmJZkTQH1LR0WUmJH0FEg,-0.9614
10268,7KmSkLwlRN3_BuMQSUmBCg,-0.7447
10269,7kp21coh7rBShnZxFW8iIA,-0.659
10270,7KPCSogj94WOLIivrFZuIQ,-0.4588
10271,7kpP8zTqkkEZzpJPpquppA,-0.0772
10272,7kqrZ-6xlRof9s0Wo54Fpw,-0.8986
10273,7kRctQaHCQkX5jfiv1FxEA,-0.5124
10274,7krjBLs7_6bGv7DIUCEEbQ,-0.5712
10275,7KSHudEFi2BhNVnz9G_ZbA,-0.195
10276,7ksvjBcG7pRvqGHJSV2qpQ,-0.875
10277,7ktj5B8GAZAIZrQjwDCu-Q,-0.5312
10278,7kV4m-moeQvyvurRKIAnqQ,-0.7964
10279,7KVwV3VfSaMFXrFcDo-nfQ,-0.924
10280,7KZkCdtVX96ySAfXA8LYzQ,-0.8557
10281,7kzsn3-mnwO4U-G6i2pOiw,-0.7704
10282,7k_TIQ1hlFVTiap_oUUpRg,-0.7221
10283,7l-6RVgqAfELZ687_7EYWQ,-0.5984
10284,7l-rr-UutIyKRgou_D_nLA,-0.9218
10285,7L0IakmyouELAKxe8oPPqw,-0.9172
10286,7L1jQCTUfI7-jwldo3DIPg,-0.8173
10287,7l1V4g_9wo1dGK7kHDalnw,-0.8547
10288,7l3BK3vn0FYIZVVDwGRpew,-0.2658
10289,7l7NZeo8TnFGxcENraPm6Q,-0.296
10290,7L9VpxRbO9RqVVgqfix3Gg,-0.8695
10291,7LbKxvYLjn-Mb9q8R_6cpA,-0.6705
10292,7lCixJb1amEVzoIHtE6teg,-0.9332
10293,7LdAeCeRttmjJSGPQXpmcA,-0.5878
10294,7LDc-dh7vpthjNUMRVKZqw,-0.7435
10295,7lEFohT9IO7WDjRRHxQqlg,-0.3071
10296,7LFpkcunNdNNbIsdvSEVMg,-0.849
10297,7LGDD7XOU6YZrHBn9SDHaA,-0.6306
10298,7LH-lBCOoVqfAemZAFYA7g,-0.1364
10299,7lHeKNLRS338qrZKiNPDaA,-0.5346
10300,7lii7_-uRlz3cHNT3R5HVw,-0.4964
10301,7lIkzNHdFKReyu5_D9n0DQ,-0.4215
10302,7LilEzcoVpA3WlMqERv4Vw,-0.8518
10303,7liw8tz45_fWbngHSo1GNw,-0.2732
10304,7Lj-5Q5oA3G_51Po0J3DXQ,-0.7626
10305,7lj5EORDR0ebdmlRhuh1HQ,-0.7654
10306,7ljcjhtQ9rZXJfWQ4N6vxg,-0.9061
10307,7LKNySvg1xRVDGsnNrtzRQ,-0.5157
10308,7LNmTvwv4bExex_0t6_jRA,-0.8283
10309,7loBMLswpzIuEZs0u7nZvA,-0.4997
10310,7LoR9J_zzxKoaYKOgM7I-g,-0.8615
10311,7lpbypmEZb9uYwqTjpn8ig,-0.6486
10312,7LPpms3hiMYJdkaAqG3a5w,-0.8123
10313,7lqBqEIHXx1VtYR9PeTsEA,-0.8486
10314,7LqJl8x_M5X6KEy-mREsOA,-0.6124
10315,7lrCWPVWciLMT3kjrktVPA,-0.5679
10316,7LrDytcEAKMdP0_vk7ggZA,-0.7579
10317,7LRroLHDOrTj9x9tpT5yOA,-0.8257
10318,7LSaDyvTMZ5YOsCOcV16kg,-0.4753
10319,7LSYUFEweWYXYflXsQp69g,-0.3077
10320,7LTG5O7XetdYdKNip_MOxA,-0.7174
10321,7LTyEcvz6V39grk00sRTmw,-0.7405
10322,7lUJ0WAsJZJPbOt2X3kWbQ,-0.6679
10323,7lunpNCO4zUFE0J6eWxktQ,-0.6249
10324,7luOEikzQwm4bp5XIWP6xg,-0.1711
10325,7lv-AeX-BosuySXCQ0qIiQ,-0.8133
10326,7Lv6nO_PSaEsxPEzlrdbhw,-0.9485
10327,7lvnL8fHWZQrKLw2jURFwQ,-0.7609
10328,7lxFBZbGujsKVGSZc1WvYg,-0.4802
10329,7lXt6JPHulkCicRh5Av1Vw,-0.9472
10330,7L_wUGBeQe6aHGlQL2OyuQ,-0.6416
10331,7M01xncA_ydvhWfxOxF7dA,-0.7479
10332,7M1U6JnPJYgvgo8rn-IPqw,-0.8062
10333,7M1VMrSDc9MUDbIiR0p3Mg,-0.6548
10334,7M28xZ2zqhoOGX15D2F2rA,-0.6622
10335,7M2JijmclLnMEmOmpRzQ7A,-0.5612
10336,7m3g6E5S-AUYLLveBnuQ-g,-0.698
10337,7m4C3dfdmtTWlwLZKQL39A,-0.4308
10338,7m6q4KQO2FMZGotwx4NEvQ,-0.4588
10339,7mAFe_47iDzP5ptptd2DPg,-0.3452
10340,7MCbnWGze_iSOQBLGnL5Pw,-0.0276
10341,7MdAIcVaqlMoXgzbQOLITQ,-0.8779
10342,7mDWpZQeqJRvRRZ84QsUPg,-0.2023
10343,7mer-NFc11sVU0gTX58-CQ,-0.8771
10344,7MF4Zw5aymWTzZ2HRnBdog,-0.6153
10345,7MFBGf5TG3m9pJ7rTZ2hpg,-0.9667
10346,7mfhb_Kg94wEOF4sccMohg,-0.2796
10347,7mFsI3Lqj-i-KthWhCIkFw,-0.432
10348,7MgursfluOXaC2KBr9Q3eg,-0.9973
10349,7mH0M32bKJS-SEvpmUrwDw,-0.5719
10350,7MhgM_hKjlIxrjKJiuavrg,-0.3753
10351,7Mi5j3VU5rAIPztqG4E3mw,-0.8498
10352,7mIdlZ_4IN_lJmOW7SLoaA,-0.5574
10353,7mIF23EDNcj0sHM5snNLFw,-0.6948
10354,7mIv83pYtOirFpF7hEycWQ,-0.8131
10355,7mJh0k7ORMR6br6ueE9RtA,-0.9497
10356,7mjR1ctesEWZOaMxMCVQOQ,-0.4269
10357,7MkuUxNyt0VUJ1YOI4TRmA,-0.0258
10358,7MLKKOEQZG7vAkOZTNXxXw,-0.2755
10359,7mNi41_vawPhmh0S_cbKVQ,-0.9227
10360,7MnjYL4RKo9Pnni74YjENQ,-0.4927
10361,7mnQBETU0DXQ9DK8aYjjjA,-0.783
10362,7MNy2YyXrYJEWwoQL3Iktw,-0.009
10363,7MoMR7I-Y2xb2h2dMKkcHQ,-0.5186
10364,7MoNQnbnCwoaK_TsCKgA2A,-0.8785
10365,7MoWiJc0WvKvOGY4q61irA,-0.1477
10366,7MpSTyS5OYfVMWsUm3kCDQ,-0.2732
10367,7MQC_Sj38YGc1j4C4HHSKg,-0.9528
10368,7Mqeu2WxWtk0Og-0a1UEpw,-0.1311
10369,7mQfUIeYl5PhLuQTM_HJTA,-0.9211
10370,7msIP_rLHJ4lsx0hG2K6xA,-0.8779
10371,7mUMrOeTdnBvJry6RoYMjg,-0.9636
10372,7MWV5DEq0RC0_AEu7VM9tQ,-0.8832
10373,7MyCv9PUaN36fz6XEJe42g,-0.1406
10374,7MyjMFI8pNWIm9Zb9B8s2A,-0.3556
10375,7mYPbcIjgEqGmn7Pl0M4qw,-0.0204
10376,7mZDoMfD52WhYrzkmWKOgQ,-0.2238
10377,7mzFPeft8Pksc2y21cBGPw,-0.4353
10378,7MZgcJg9uDZrkJWFu1uEvQ,-0.9645
10379,7n-tZej6yV_t-058CfrxZw,-0.2606
10380,7n012F7dddYWjSYQSCR7CQ,-0.7321
10381,7N0NUlXATU67jvV2PiEQww,-0.411
10382,7N0yTi-FeEaMvrlpTj6apQ,-0.8766
10383,7N23hOTpVGz-thSIkcR4vw,-0.68
10384,7n4jULoJZ7030d5XOHDZIg,-0.2035
10385,7n7t91Ob0Rp4YLLmcY00DQ,-0.9788
10386,7n7tHxLRlk6pdSgVTxMQqQ,-0.6249
10387,7N84KR1o6kx8Mcx4OlUbYA,-0.1025
10388,7nBgtQgbqI2Bwd5NLLCQ7g,-0.8489
10389,7nBnIWVCtYYUc_cpg3Zv2Q,-0.4314
10390,7nEgf_XlKGcdztB16Fl2Nw,-0.1779
10391,7Nh7DF0Lvxw3vDrpEv7nQQ,-0.9787
10392,7NjRMkL9dW3btdyYTa06bQ,-0.6597
10393,7nJ_cPAjxmMU_iFhY2sYtQ,-0.9193
10394,7nKeChewKNgwhN_HAqARFg,-0.7389
10395,7NM9rhavgKp1NAOpwxqujQ,-0.4576
10396,7NN0seg8HOusriyeJ6pyOg,-0.9856
10397,7NnacjroHjtc4hR0gqxoGw,-0.0772
10398,7NNiFRchcLAXxU5lgWV6Qw,-0.6597
10399,7nNt4HZ3fwzZk-KS1WfAYw,-0.2499
10400,7NOJZ5MgprBPdtJkb9elUQ,-0.7847
10401,7Np83eKDey2zViTYg1DIJw,-0.2838
10402,7nqsTVif9BcG-DHAAh4drA,-0.5806
10403,7NROFEOMHOIUt3vlXIMBcA,-0.9297
10404,7NsL9rBS-ThfjKTqdrF0sg,-0.8957
10405,7nTJQR37tZ6BymCfU7exVA,-0.9102
10406,7ntszT2OJ5wIeyILIv5ing,-0.2124
10407,7nT_wn8RHWCeJBLSnTXq6w,-0.8494
10408,7NUGi3NTJJOH22jVtsWKlw,-0.3581
10409,7NzfZCe-pdsY0oMJr17MZw,-0.1588
10410,7N_sw7nVDX99uwM6w7Te4A,-0.4228
10411,7o0B8OAyJelhouFow4xa7Q,-0.622
10412,7o1Aw4GIelQeSO9van4VvA,-0.8985
10413,7o3uR1mvdsA12JLOBKR01w,-0.3847
10414,7O6vLSXiXYeEJ2QYOAPuaw,-0.7615
10415,7o7wEjv7pg7mch4bUmi-Fg,-0.5789
10416,7oA9i9Nnu8LJoBuOsbb-FA,-0.8937
10417,7obeqUEFH9th0BmPkPfqvw,-0.93
10418,7OBFQa5ppuCGlaUBe-_QaQ,-0.8149
10419,7OdefkTn5Pkpbv40eimh_g,-0.7544
10420,7oeEyNDmka-Iqv2eNjhjSQ,-0.3506
10421,7OEzpiQ0KyB7ehupkxvNtA,-0.4867
10422,7ofK89l9aoK3bJ1oXLJDvg,-0.9341
10423,7ofVSusp28YAOsI4ZhRpKA,-0.977
10424,7oGH9gUWTWvq1SLQWN4J7A,-0.4936
10425,7oGhNZ-FtLCXnyFpOYA4UA,-0.9462
10426,7OGvRzEvpJDYrkkgG7msYA,-0.3195
10427,7oHspmbbVZfW-jK2UYvJpw,-0.2971
10428,7oI2W8YzHqRdsISLL5QxFw,-0.6548
10429,7oiBsFlwwNZSCFB74akqLg,-0.0516
10430,7oKEf4rC5uXiLinIEq5Yaw,-0.3195
10431,7OnKK9jsvtg4q9Lg5z6lbw,-0.4939
10432,7OnSLwZt6pe5cRBzigFSNw,-0.8958
10433,7OOA0FnNuqAimG61bUKeZA,-0.0387
10434,7OpgvAKvGM-S1efGCvCQSA,-0.7506
10435,7Opjw8KlaQBLpi_SrWeWZw,-0.8807
10436,7oPonOmfU2IkPNlFrAbqyQ,-0.9826
10437,7oQXc4yEXm144ikzUGMvgA,-0.8087
10438,7os5e5ddEAAlWDCx1Dg6yg,-0.9313
10439,7OusP_MGItdRRwA1l7EjQw,-0.9769
10440,7oVH2ONQ0L2_syehqCX3IA,-0.8762
10441,7OWvCg8FbIDOsPnXBpK9hQ,-0.6124
10442,7OXb7vZ2NyjcNHQf9AJaKA,-0.024
10443,7oXRAe5p_QKOJ4OuX3aLAA,-0.9718
10444,7oYlo6teFTPBFuKwghdUbQ,-0.7862
10445,7OZ3W7ELKMGbnXB6_QASLg,-0.3404
10446,7OZ9cTA-J--suRaJ9CbF1g,-0.8648
10447,7oZcDnRuFiEygnNmcD1kog,-0.4185
10448,7OzT9yYFEaMZE8uOg6KTkg,-0.924
10449,7P-okv7OAe6s2hERln-O6A,-0.4675
10450,7p-rr2n4RKhzwfRK9vzMUA,-0.1027
10451,7p1vFSsyJ7KVwOKNXMxe0w,-0.6652
10452,7P4b82O3dvuJdYS6X8dyvg,-0.3638
10453,7P54O1vgaigvZFnb-68TBA,-0.8176
10454,7p7hWlDrWEGPuZfSTxYY9g,-0.443
10455,7P7JFzGZdLL67es2OCa-1Q,-0.9023
10456,7P7NGIT_NqpIcqGvT6lgog,-0.5365
10457,7P8C5lg66CyF3_6Zu5XrqA,-0.1027
10458,7P8xQrf4IrMpPCTXGF0DdA,-0.6715
10459,7P9zC28yNelgGjLAdH_yIQ,-0.6544
10460,7pbV5pkeSqdjOINJeSulEg,-0.2828
10461,7pdVcmbrQvo3r6_b40Zp1w,-0.522
10462,7pFfN-XsjU8YVPKa6urOQQ,-0.3525
10463,7PGpwzKwYJzlFHJ05D76IA,-0.8353
10464,7Ph0LROx8NhqDill1cspBg,-0.9721
10465,7PhWlVsl8fI8x6opdMM_0w,-0.0733
10466,7pIB5RS6pQAy-_k21yQfWA,-0.6766
10467,7PIjr1xTwfDXqc6PLD6kyQ,-0.6249
10468,7pkbbEvhkRyzLsXsGp-0Pg,-0.901
10469,7PkOJh_lH6we2RRGRG8tMQ,-0.9245
10470,7PlWUIOTUZQFk8pBsYp28Q,-0.8519
10471,7pLZ0HPVdlDoYs0bFTYhYw,-0.4449
10472,7PMh_EaV1Mo8TiYL_alnTw,-0.0516
10473,7pmLIOROvDlqasIKlvFYeg,-0.857
10474,7pMNeWRz78nJd03CdRfmTA,-0.5951
10475,7PnNWLwfc_eRLHWU15Oo2w,-0.5686
10476,7pNseBXfsZkovrwhXXSdQA,-0.802
10477,7poqtZ8QOyHdmv8GwTUFjA,-0.127
10478,7Pp9lVM_VqLIfzK_Fq7deQ,-0.2392
10479,7pRfxhGvjDclhmfl8CJ5cw,-0.9409
10480,7PrTS0q_GHvLvIgXhrhgkQ,-0.664
10481,7psDQLAyLt7N9BpGMEc-Mg,-0.4767
10482,7Pu33lUXjKDGjee_wiARqw,-0.4038
10483,7PUiGeYob1T-k50ypMjMWw,-0.8435
10484,7puR2wXMHmtk4uVFsyIkNw,-0.4019
10485,7pwnK_f4aCtt_TG6c0-VSw,-0.9575
10486,7pza3rwbi3XxjGHV0a75ZQ,-0.8545
10487,7pzODctiCNSuQ0MgJ7oVHg,-0.7778
10488,7pZQjhq7iHOXGVdUaiAINg,-0.9717
10489,7Q-AIej4ppiyZ0b_wQ0dtw,-0.7778
10490,7Q-FrFyIdHvGHLWQ15aGBg,-0.907
10491,7Q-k7WAWa_0pEkBUcYyXAg,-0.4793
10492,7Q-kSkxCtGX6ctAbVg45PA,-0.953
10493,7q3rM5EEGblqo6hcS9rNuw,-0.5994
10494,7q5h7SYHrs6CSVqR0M_4Nw,-0.6341
10495,7q7sN8IJpI_yD8exrWew1w,-0.296
10496,7q8BiArgDfsISRqimh2txQ,-0.3716
10497,7QAjPsRAZ4J0A4kYF4CRYw,-0.84
10498,7qBp1eL0e1vHZ4fbaAE9Vg,-0.9294
10499,7qcaQ-52p2vcN50Wg_dA9w,-0.5256
10500,7qcdKnIx8uBlibB65NgC4g,-0.7697
10501,7qdno4Ml2Hd8jpDtdzoPug,-0.2187
10502,7qeMApGbrbGWw-wa624yfg,-0.482
10503,7QgOKXN8n6nc0OdjE48A0A,-0.7982
10504,7qGpUmtdhLG32rcPoKL3OA,-0.5719
10505,7qhGxgr65sbdifTRMsqkBA,-0.1832
10506,7QI3ue8TgqPv1AQaG1R5BA,-0.6806
10507,7QiemE7RpLIUnpNL75yekw,-0.9146
10508,7qjEhc2EZ4mLDopaVbxsWA,-0.4754
10509,7QjiO9vekIURCiODRJ4FsA,-0.9228
10510,7qKIStpv3Sr7f8VwaPwWkw,-0.8902
10511,7Ql2dNxO4Pqcct2kfju0EQ,-0.2534
10512,7QLHcW7us_XUfLxFOhQGGw,-0.4673
10513,7qLierd_3qQ7O29m0tRxFA,-0.6971
10514,7QlJIHGi-HNwrPNm4Za_pQ,-0.8176
10515,7qNT6QZSR1VysPHYGHc3FA,-0.9509
10516,7qO5ygNw8qH87ixJuEPS1g,-0.9763
